k,d,max_steps,n,acc
63,960,2,256,0.7947303921568627
63,960,2,4096,0.206875
63,960,2,65536,0.0009375
63,960,2,1048576,0.0
63,960,4,256,0.9987745098039216
63,960,4,4096,0.9765625
63,960,4,65536,0.69125
63,960,4,1048576,0.025065104166666668
63,960,64,256,1.0
63,960,64,4096,0.998125
63,960,64,65536,0.9764030612244898
63,960,64,1048576,0.6840277777777778
63,976,1,256,0.015625
63,976,1,4096,0.0
63,976,1,65536,0.0
63,976,1,1048576,0.0
63,976,2,256,0.8189338235294118
63,976,2,4096,0.2565625
63,976,2,65536,0.0009375
63,976,2,1048576,0.0
63,976,4,256,0.9981617647058824
63,976,4,4096,0.9846875
63,976,4,65536,0.7478125
63,976,4,1048576,0.034830729166666664
63,976,64,256,0.9996875
63,976,64,4096,0.999375
63,976,64,65536,0.9818239795918368
63,976,64,1048576,0.7392361111111111
63,992,1,256,0.018629807692307692
63,992,1,4096,0.0
63,992,1,65536,0.0
63,992,1,1048576,0.0
63,992,2,256,0.8265931372549019
63,992,2,4096,0.2746875
63,992,2,65536,0.003125
63,992,2,1048576,0.0
63,992,4,256,0.9990808823529411
63,992,4,4096,0.983125
63,992,4,65536,0.7875
63,992,4,1048576,0.050130208333333336
63,992,64,256,1.0
63,992,64,4096,0.99875
63,992,64,65536,0.9815051020408163
63,992,64,1048576,0.7822916666666667
63,1008,1,256,0.025841346153846152
63,1008,1,4096,0.0
63,1008,1,65536,0.0
63,1008,1,1048576,0.0
63,1008,2,256,0.8480392156862745
63,1008,2,4096,0.3128125
63,1008,2,65536,0.0065625
63,1008,2,1048576,0.0
63,1008,4,256,0.9993872549019608
63,1008,4,4096,0.9890625
63,1008,4,65536,0.806875
63,1008,4,1048576,0.0810546875
63,1008,64,256,0.9996875
63,1008,64,4096,0.9990625
63,1008,64,65536,0.9862882653061225
63,1008,64,1048576,0.8211805555555556
63,1024,1,256,0.029747596153846152
63,1024,1,4096,0.0
63,1024,1,65536,0.0
63,1024,1,1048576,0.0
63,1024,2,256,0.8734681372549019
63,1024,2,4096,0.3446875
63,1024,2,65536,0.00875
63,1024,2,1048576,0.0
63,1024,4,256,0.9996936274509803
63,1024,4,4096,0.9890625
63,1024,4,65536,0.8378125
63,1024,4,1048576,0.10807291666666667
63,1024,64,256,1.0
63,1024,64,4096,0.9984375
63,1024,64,65536,0.9866071428571429
63,1024,64,1048576,0.8378472222222222
64,16,1,256,0.0
64,16,1,4096,0.0
64,16,1,65536,0.0
64,16,1,1048576,0.0
64,16,2,256,0.0
64,16,2,4096,0.0
64,16,2,65536,0.0
64,16,2,1048576,0.0
64,16,4,256,0.0
64,16,4,4096,0.0
64,16,4,65536,0.0
64,16,4,1048576,0.0
64,16,64,256,0.0
64,16,64,4096,0.0
64,16,64,65536,0.0
64,16,64,1048576,0.0
64,32,1,256,0.0
64,32,1,4096,0.0
64,32,1,65536,0.0
64,32,1,1048576,0.0
64,32,2,256,0.0
64,32,2,4096,0.0
64,32,2,65536,0.0
64,32,2,1048576,0.0
64,32,4,256,0.0
64,32,4,4096,0.0
64,32,4,65536,0.0
64,32,4,1048576,0.0
64,32,64,256,0.0
64,32,64,4096,0.0
64,32,64,65536,0.0
64,32,64,1048576,0.0
64,48,1,256,0.0
64,48,1,4096,0.0
64,48,1,65536,0.0
64,48,1,1048576,0.0
64,48,2,256,0.0
64,48,2,4096,0.0
64,48,2,65536,0.0
64,48,2,1048576,0.0
64,48,4,256,0.0
64,48,4,4096,0.0
64,48,4,65536,0.0
64,48,4,1048576,0.0
64,48,64,256,0.0
64,48,64,4096,0.0
64,48,64,65536,0.0
64,48,64,1048576,0.0
64,64,1,256,0.0
64,64,1,4096,0.0
64,64,1,65536,0.0
64,64,1,1048576,0.0
64,64,2,256,0.0
64,64,2,4096,0.0
64,64,2,65536,0.0
64,64,2,1048576,0.0
64,64,4,256,0.0
64,64,4,4096,0.0
64,64,4,65536,0.0
64,64,4,1048576,0.0
64,64,64,256,0.0
64,64,64,4096,0.0
64,64,64,65536,0.0
64,64,64,1048576,0.0
64,80,1,256,0.0
64,80,1,4096,0.0
64,80,1,65536,0.0
64,80,1,1048576,0.0
64,80,2,256,0.0
64,80,2,4096,0.0
64,80,2,65536,0.0
64,80,2,1048576,0.0
64,80,4,256,0.0
64,80,4,4096,0.0
64,80,4,65536,0.0
64,80,4,1048576,0.0
64,80,64,256,0.0
64,80,64,4096,0.0
64,80,64,65536,0.0
64,80,64,1048576,0.0
64,96,1,256,0.0
64,96,1,4096,0.0
64,96,1,65536,0.0
64,96,1,1048576,0.0
64,96,2,256,0.0
64,96,2,4096,0.0
64,96,2,65536,0.0
64,96,2,1048576,0.0
64,96,4,256,0.0
64,96,4,4096,0.0
64,96,4,65536,0.0
64,96,4,1048576,0.0
64,96,64,256,0.0
64,96,64,4096,0.0
64,96,64,65536,0.0
64,96,64,1048576,0.0
64,112,1,256,0.0
64,112,1,4096,0.0
64,112,1,65536,0.0
64,112,1,1048576,0.0
64,112,2,256,0.0
64,112,2,4096,0.0
64,112,2,65536,0.0
64,112,2,1048576,0.0
64,112,4,256,0.0
64,112,4,4096,0.0
64,112,4,65536,0.0
64,112,4,1048576,0.0
64,112,64,256,0.0
64,112,64,4096,0.0
64,112,64,65536,0.0
64,112,64,1048576,0.0
64,128,1,256,0.0
64,128,1,4096,0.0
64,128,1,65536,0.0
64,128,1,1048576,0.0
64,128,2,256,0.0
64,128,2,4096,0.0
64,128,2,65536,0.0
64,128,2,1048576,0.0
64,128,4,256,0.0
64,128,4,4096,0.0
64,128,4,65536,0.0
64,128,4,1048576,0.0
64,128,64,256,0.0
64,128,64,4096,0.0
64,128,64,65536,0.0
64,128,64,1048576,0.0
64,144,1,256,0.0
64,144,1,4096,0.0
64,144,1,65536,0.0
64,144,1,1048576,0.0
64,144,2,256,0.0
64,144,2,4096,0.0
64,144,2,65536,0.0
64,144,2,1048576,0.0
64,144,4,256,0.0
64,144,4,4096,0.0
64,144,4,65536,0.0
64,144,4,1048576,0.0
64,144,64,256,0.0
64,144,64,4096,0.0
64,144,64,65536,0.0
64,144,64,1048576,0.0
64,160,1,256,0.0
64,160,1,4096,0.0
64,160,1,65536,0.0
64,160,1,1048576,0.0
64,160,2,256,0.0
64,160,2,4096,0.0
64,160,2,65536,0.0
64,160,2,1048576,0.0
64,160,4,256,0.0
64,160,4,4096,0.0
64,160,4,65536,0.0
64,160,4,1048576,0.0
64,160,64,256,0.0025
64,160,64,4096,0.0
64,160,64,65536,0.0
64,160,64,1048576,0.0
64,176,1,256,0.0
64,176,1,4096,0.0
64,176,1,65536,0.0
64,176,1,1048576,0.0
64,176,2,256,0.0
64,176,2,4096,0.0
64,176,2,65536,0.0
64,176,2,1048576,0.0
64,176,4,256,0.0
64,176,4,4096,0.0
64,176,4,65536,0.0
64,176,4,1048576,0.0
64,176,64,256,0.0071875
64,176,64,4096,0.0
64,176,64,65536,0.0
64,176,64,1048576,0.0
64,192,1,256,0.0
64,192,1,4096,0.0
64,192,1,65536,0.0
64,192,1,1048576,0.0
64,192,2,256,0.0
64,192,2,4096,0.0
64,192,2,65536,0.0
64,192,2,1048576,0.0
64,192,4,256,0.0
64,192,4,4096,0.0
64,192,4,65536,0.0
64,192,4,1048576,0.0
64,192,64,256,0.0215625
64,192,64,4096,0.0
64,192,64,65536,0.0
64,192,64,1048576,0.0
64,208,1,256,0.0
64,208,1,4096,0.0
64,208,1,65536,0.0
64,208,1,1048576,0.0
64,208,2,256,0.0
64,208,2,4096,0.0
64,208,2,65536,0.0
64,208,2,1048576,0.0
64,208,4,256,0.0
64,208,4,4096,0.0
64,208,4,65536,0.0
64,208,4,1048576,0.0
64,208,64,256,0.0509375
64,208,64,4096,0.0
64,208,64,65536,0.0
64,208,64,1048576,0.0
64,224,1,256,0.0
64,224,1,4096,0.0
64,224,1,65536,0.0
64,224,1,1048576,0.0
64,224,2,256,0.0
64,224,2,4096,0.0
64,224,2,65536,0.0
64,224,2,1048576,0.0
64,224,4,256,0.0
64,224,4,4096,0.0
64,224,4,65536,0.0
64,224,4,1048576,0.0
64,224,64,256,0.1125
64,224,64,4096,0.0
64,224,64,65536,0.0
64,224,64,1048576,0.0
64,240,1,256,0.0
64,240,1,4096,0.0
64,240,1,65536,0.0
64,240,1,1048576,0.0
64,240,2,256,0.0
64,240,2,4096,0.0
64,240,2,65536,0.0
64,240,2,1048576,0.0
64,240,4,256,0.0
64,240,4,4096,0.0
64,240,4,65536,0.0
64,240,4,1048576,0.0
64,240,64,256,0.18125
64,240,64,4096,0.0
64,240,64,65536,0.0
64,240,64,1048576,0.0
64,256,1,256,0.0
64,256,1,4096,0.0
64,256,1,65536,0.0
64,256,1,1048576,0.0
64,256,2,256,0.0
64,256,2,4096,0.0
64,256,2,65536,0.0
64,256,2,1048576,0.0
64,256,4,256,0.0
64,256,4,4096,0.0
64,256,4,65536,0.0
64,256,4,1048576,0.0
64,256,64,256,0.24875
64,256,64,4096,0.0
64,256,64,65536,0.0
64,256,64,1048576,0.0
64,272,1,256,0.0
64,272,1,4096,0.0
64,272,1,65536,0.0
64,272,1,1048576,0.0
64,272,2,256,0.0
64,272,2,4096,0.0
64,272,2,65536,0.0
64,272,2,1048576,0.0
64,272,4,256,0.002144607843137255
64,272,4,4096,0.0
64,272,4,65536,0.0
64,272,4,1048576,0.0
64,272,64,256,0.356875
64,272,64,4096,0.0
64,272,64,65536,0.0
64,272,64,1048576,0.0
64,288,1,256,0.0
64,288,1,4096,0.0
64,288,1,65536,0.0
64,288,1,1048576,0.0
64,288,2,256,0.0
64,288,2,4096,0.0
64,288,2,65536,0.0
64,288,2,1048576,0.0
64,288,4,256,0.005208333333333333
64,288,4,4096,0.0
64,288,4,65536,0.0
64,288,4,1048576,0.0
64,288,64,256,0.44
64,288,64,4096,0.0
64,288,64,65536,0.0
64,288,64,1048576,0.0
64,304,1,256,0.0
64,304,1,4096,0.0
64,304,1,65536,0.0
64,304,1,1048576,0.0
64,304,2,256,0.0
64,304,2,4096,0.0
64,304,2,65536,0.0
64,304,2,1048576,0.0
64,304,4,256,0.011948529411764705
64,304,4,4096,0.0
64,304,4,65536,0.0
64,304,4,1048576,0.0
64,304,64,256,0.5228125
64,304,64,4096,0.0
64,304,64,65536,0.0
64,304,64,1048576,0.0
64,320,1,256,0.0
64,320,1,4096,0.0
64,320,1,65536,0.0
64,320,1,1048576,0.0
64,320,2,256,0.0
64,320,2,4096,0.0
64,320,2,65536,0.0
64,320,2,1048576,0.0
64,320,4,256,0.024509803921568627
64,320,4,4096,0.0
64,320,4,65536,0.0
64,320,4,1048576,0.0
64,320,64,256,0.596875
64,320,64,4096,0.0015625
64,320,64,65536,0.0
64,320,64,1048576,0.0
64,336,1,256,0.0
64,336,1,4096,0.0
64,336,1,65536,0.0
64,336,1,1048576,0.0
64,336,2,256,0.0
64,336,2,4096,0.0
64,336,2,65536,0.0
64,336,2,1048576,0.0
64,336,4,256,0.04197303921568627
64,336,4,4096,0.0
64,336,4,65536,0.0
64,336,4,1048576,0.0
64,336,64,256,0.6790625
64,336,64,4096,0.0053125
64,336,64,65536,0.0
64,336,64,1048576,0.0
64,352,1,256,0.0
64,352,1,4096,0.0
64,352,1,65536,0.0
64,352,1,1048576,0.0
64,352,2,256,0.0
64,352,2,4096,0.0
64,352,2,65536,0.0
64,352,2,1048576,0.0
64,352,4,256,0.07720588235294118
64,352,4,4096,0.0
64,352,4,65536,0.0
64,352,4,1048576,0.0
64,352,64,256,0.720625
64,352,64,4096,0.0125
64,352,64,65536,0.0
64,352,64,1048576,0.0
64,368,1,256,0.0
64,368,1,4096,0.0
64,368,1,65536,0.0
64,368,1,1048576,0.0
64,368,2,256,0.0
64,368,2,4096,0.0
64,368,2,65536,0.0
64,368,2,1048576,0.0
64,368,4,256,0.11458333333333333
64,368,4,4096,0.0
64,368,4,65536,0.0
64,368,4,1048576,0.0
64,368,64,256,0.7803125
64,368,64,4096,0.0315625
64,368,64,65536,0.0
64,368,64,1048576,0.0
64,384,1,256,0.0
64,384,1,4096,0.0
64,384,1,65536,0.0
64,384,1,1048576,0.0
64,384,2,256,0.0
64,384,2,4096,0.0
64,384,2,65536,0.0
64,384,2,1048576,0.0
64,384,4,256,0.17647058823529413
64,384,4,4096,0.0
64,384,4,65536,0.0
64,384,4,1048576,0.0
64,384,64,256,0.81
64,384,64,4096,0.0525
64,384,64,65536,0.0
64,384,64,1048576,0.0
64,400,1,256,0.0
64,400,1,4096,0.0
64,400,1,65536,0.0
64,400,1,1048576,0.0
64,400,2,256,0.0
64,400,2,4096,0.0
64,400,2,65536,0.0
64,400,2,1048576,0.0
64,400,4,256,0.2267156862745098
64,400,4,4096,0.0
64,400,4,65536,0.0
64,400,4,1048576,0.0
64,400,64,256,0.8459375
64,400,64,4096,0.098125
64,400,64,65536,0.0
64,400,64,1048576,0.0
64,416,1,256,0.0
64,416,1,4096,0.0
64,416,1,65536,0.0
64,416,1,1048576,0.0
64,416,2,256,0.00030637254901960784
64,416,2,4096,0.0
64,416,2,65536,0.0
64,416,2,1048576,0.0
64,416,4,256,0.2855392156862745
64,416,4,4096,0.0
64,416,4,65536,0.0
64,416,4,1048576,0.0
64,416,64,256,0.881875
64,416,64,4096,0.159375
64,416,64,65536,0.0
64,416,64,1048576,0.0
64,432,1,256,0.0
64,432,1,4096,0.0
64,432,1,65536,0.0
64,432,1,1048576,0.0
64,432,2,256,0.0009191176470588235
64,432,2,4096,0.0
64,432,2,65536,0.0
64,432,2,1048576,0.0
64,432,4,256,0.36151960784313725
64,432,4,4096,0.0
64,432,4,65536,0.0
64,432,4,1048576,0.0
64,432,64,256,0.90375
64,432,64,4096,0.21875
64,432,64,65536,0.0
64,432,64,1048576,0.0
64,448,1,256,0.0
64,448,1,4096,0.0
64,448,1,65536,0.0
64,448,1,1048576,0.0
64,448,2,256,0.0009191176470588235
64,448,2,4096,0.0
64,448,2,65536,0.0
64,448,2,1048576,0.0
64,448,4,256,0.43504901960784315
64,448,4,4096,0.0003125
64,448,4,65536,0.0
64,448,4,1048576,0.0
64,448,64,256,0.920625
64,448,64,4096,0.2853125
64,448,64,65536,0.0
64,448,64,1048576,0.0
64,464,1,256,0.0
64,464,1,4096,0.0
64,464,1,65536,0.0
64,464,1,1048576,0.0
64,464,2,256,0.002144607843137255
64,464,2,4096,0.0
64,464,2,65536,0.0
64,464,2,1048576,0.0
64,464,4,256,0.5119485294117647
64,464,4,4096,0.0015625
64,464,4,65536,0.0
64,464,4,1048576,0.0
64,464,64,256,0.9384375
64,464,64,4096,0.379375
64,464,64,65536,0.0
64,464,64,1048576,0.0
64,480,1,256,0.0
64,480,1,4096,0.0
64,480,1,65536,0.0
64,480,1,1048576,0.0
64,480,2,256,0.005821078431372549
64,480,2,4096,0.0
64,480,2,65536,0.0
64,480,2,1048576,0.0
64,480,4,256,0.5726102941176471
64,480,4,4096,0.0053125
64,480,4,65536,0.0
64,480,4,1048576,0.0
64,480,64,256,0.9484375
64,480,64,4096,0.4565625
64,480,64,65536,0.0009566326530612245
64,480,64,1048576,0.0
64,496,1,256,0.0
64,496,1,4096,0.0
64,496,1,65536,0.0
64,496,1,1048576,0.0
64,496,2,256,0.009191176470588236
64,496,2,4096,0.0
64,496,2,65536,0.0
64,496,2,1048576,0.0
64,496,4,256,0.6427696078431373
64,496,4,4096,0.00875
64,496,4,65536,0.0
64,496,4,1048576,0.0
64,496,64,256,0.959375
64,496,64,4096,0.5190625
64,496,64,65536,0.00031887755102040814
64,496,64,1048576,0.0
64,512,1,256,0.0
64,512,1,4096,0.0
64,512,1,65536,0.0
64,512,1,1048576,0.0
64,512,2,256,0.015318627450980392
64,512,2,4096,0.0
64,512,2,65536,0.0
64,512,2,1048576,0.0
64,512,4,256,0.6902573529411765
64,512,4,4096,0.0146875
64,512,4,65536,0.0
64,512,4,1048576,0.0
64,512,64,256,0.968125
64,512,64,4096,0.6065625
64,512,64,65536,0.002551020408163265
64,512,64,1048576,0.0
64,528,1,256,0.0
64,528,1,4096,0.0
64,528,1,65536,0.0
64,528,1,1048576,0.0
64,528,2,256,0.016544117647058824
64,528,2,4096,0.0
64,528,2,65536,0.0
64,528,2,1048576,0.0
64,528,4,256,0.7478553921568627
64,528,4,4096,0.0390625
64,528,4,65536,0.0
64,528,4,1048576,0.0
64,528,64,256,0.9746875
64,528,64,4096,0.6546875
64,528,64,65536,0.006058673469387755
64,528,64,1048576,0.0
64,544,1,256,0.0
64,544,1,4096,0.0
64,544,1,65536,0.0
64,544,1,1048576,0.0
64,544,2,256,0.02665441176470588
64,544,2,4096,0.0
64,544,2,65536,0.0
64,544,2,1048576,0.0
64,544,4,256,0.7846200980392157
64,544,4,4096,0.0621875
64,544,4,65536,0.0
64,544,4,1048576,0.0
64,544,64,256,0.975
64,544,64,4096,0.704375
64,544,64,65536,0.013392857142857142
64,544,64,1048576,0.0
64,560,1,256,0.0
64,560,1,4096,0.0
64,560,1,65536,0.0
64,560,1,1048576,0.0
64,560,2,256,0.034926470588235295
64,560,2,4096,0.0
64,560,2,65536,0.0
64,560,2,1048576,0.0
64,560,4,256,0.8045343137254902
64,560,4,4096,0.098125
64,560,4,65536,0.0
64,560,4,1048576,0.0
64,560,64,256,0.9803125
64,560,64,4096,0.76125
64,560,64,65536,0.027104591836734693
64,560,64,1048576,0.0
64,576,1,256,0.0
64,576,1,4096,0.0
64,576,1,65536,0.0
64,576,1,1048576,0.0
64,576,2,256,0.04840686274509804
64,576,2,4096,0.0
64,576,2,65536,0.0
64,576,2,1048576,0.0
64,576,4,256,0.8477328431372549
64,576,4,4096,0.1396875
64,576,4,65536,0.0
64,576,4,1048576,0.0
64,576,64,256,0.98125
64,576,64,4096,0.8015625
64,576,64,65536,0.05994897959183673
64,576,64,1048576,0.0
64,592,1,256,0.0
64,592,1,4096,0.0
64,592,1,65536,0.0
64,592,1,1048576,0.0
64,592,2,256,0.06096813725490196
64,592,2,4096,0.0
64,592,2,65536,0.0
64,592,2,1048576,0.0
64,592,4,256,0.8759191176470589
64,592,4,4096,0.18375
64,592,4,65536,0.0
64,592,4,1048576,0.0
64,592,64,256,0.98875
64,592,64,4096,0.8325
64,592,64,65536,0.08609693877551021
64,592,64,1048576,0.0
64,608,1,256,0.0
64,608,1,4096,0.0
64,608,1,65536,0.0
64,608,1,1048576,0.0
64,608,2,256,0.08302696078431372
64,608,2,4096,0.0
64,608,2,65536,0.0
64,608,2,1048576,0.0
64,608,4,256,0.8985906862745098
64,608,4,4096,0.2509375
64,608,4,65536,0.0
64,608,4,1048576,0.0
64,608,64,256,0.988125
64,608,64,4096,0.8640625
64,608,64,65536,0.12595663265306123
64,608,64,1048576,0.0
64,624,1,256,0.0
64,624,1,4096,0.0
64,624,1,65536,0.0
64,624,1,1048576,0.0
64,624,2,256,0.09957107843137254
64,624,2,4096,0.0
64,624,2,65536,0.0
64,624,2,1048576,0.0
64,624,4,256,0.9203431372549019
64,624,4,4096,0.30125
64,624,4,65536,0.0
64,624,4,1048576,0.0
64,624,64,256,0.99375
64,624,64,4096,0.8771875
64,624,64,65536,0.1881377551020408
64,624,64,1048576,0.0
64,640,1,256,0.0
64,640,1,4096,0.0
64,640,1,65536,0.0
64,640,1,1048576,0.0
64,640,2,256,0.11948529411764706
64,640,2,4096,0.0
64,640,2,65536,0.0
64,640,2,1048576,0.0
64,640,4,256,0.9292279411764706
64,640,4,4096,0.3821875
64,640,4,65536,0.000625
64,640,4,1048576,0.0
64,640,64,256,0.993125
64,640,64,4096,0.9003125
64,640,64,65536,0.24744897959183673
64,640,64,1048576,0.0
64,656,1,256,0.0
64,656,1,4096,0.0
64,656,1,65536,0.0
64,656,1,1048576,0.0
64,656,2,256,0.15502450980392157
64,656,2,4096,0.0
64,656,2,65536,0.0
64,656,2,1048576,0.0
64,656,4,256,0.9396446078431373
64,656,4,4096,0.4475
64,656,4,65536,0.0009375
64,656,4,1048576,0.0
64,656,64,256,0.99625
64,656,64,4096,0.904375
64,656,64,65536,0.31154336734693877
64,656,64,1048576,0.0
64,672,1,256,0.0
64,672,1,4096,0.0
64,672,1,65536,0.0
64,672,1,1048576,0.0
64,672,2,256,0.18872549019607843
64,672,2,4096,0.0003125
64,672,2,65536,0.0
64,672,2,1048576,0.0
64,672,4,256,0.9549632352941176
64,672,4,4096,0.496875
64,672,4,65536,0.001875
64,672,4,1048576,0.0
64,672,64,256,0.9959375
64,672,64,4096,0.9378125
64,672,64,65536,0.3667091836734694
64,672,64,1048576,0.0
64,688,1,256,0.0
64,688,1,4096,0.0
64,688,1,65536,0.0
64,688,1,1048576,0.0
64,688,2,256,0.22058823529411764
64,688,2,4096,0.0003125
64,688,2,65536,0.0
64,688,2,1048576,0.0
64,688,4,256,0.9641544117647058
64,688,4,4096,0.560625
64,688,4,65536,0.0034375
64,688,4,1048576,0.0
64,688,64,256,0.9978125
64,688,64,4096,0.9484375
64,688,64,65536,0.460140306122449
64,688,64,1048576,0.00034722222222222224
64,704,1,256,0.0
64,704,1,4096,0.0
64,704,1,65536,0.0
64,704,1,1048576,0.0
64,704,2,256,0.24142156862745098
64,704,2,4096,0.0003125
64,704,2,65536,0.0
64,704,2,1048576,0.0
64,704,4,256,0.9721200980392157
64,704,4,4096,0.6171875
64,704,4,65536,0.0075
64,704,4,1048576,0.0
64,704,64,256,0.998125
64,704,64,4096,0.955625
64,704,64,65536,0.5194515306122449
64,704,64,1048576,0.001388888888888889
64,720,1,256,0.00030048076923076925
64,720,1,4096,0.0
64,720,1,65536,0.0
64,720,1,1048576,0.0
64,720,2,256,0.27175245098039214
64,720,2,4096,0.0025
64,720,2,65536,0.0
64,720,2,1048576,0.0
64,720,4,256,0.9690563725490197
64,720,4,4096,0.6665625
64,720,4,65536,0.0109375
64,720,4,1048576,0.0
64,720,64,256,0.9959375
64,720,64,4096,0.9646875
64,720,64,65536,0.5685586734693877
64,720,64,1048576,0.004166666666666667
64,736,1,256,0.0
64,736,1,4096,0.0
64,736,1,65536,0.0
64,736,1,1048576,0.0
64,736,2,256,0.3238357843137255
64,736,2,4096,0.0009375
64,736,2,65536,0.0
64,736,2,1048576,0.0
64,736,4,256,0.9791666666666666
64,736,4,4096,0.7234375
64,736,4,65536,0.02625
64,736,4,1048576,0.0
64,736,64,256,0.9975
64,736,64,4096,0.9703125
64,736,64,65536,0.6259566326530612
64,736,64,1048576,0.009375
64,752,1,256,0.0006009615384615385
64,752,1,4096,0.0
64,752,1,65536,0.0
64,752,1,1048576,0.0
64,752,2,256,0.36243872549019607
64,752,2,4096,0.004375
64,752,2,65536,0.0
64,752,2,1048576,0.0
64,752,4,256,0.9834558823529411
64,752,4,4096,0.7490625
64,752,4,65536,0.0440625
64,752,4,1048576,0.0
64,752,64,256,0.99875
64,752,64,4096,0.97375
64,752,64,65536,0.6820790816326531
64,752,64,1048576,0.013888888888888888
64,768,1,256,0.0
64,768,1,4096,0.0
64,768,1,65536,0.0
64,768,1,1048576,0.0
64,768,2,256,0.3897058823529412
64,768,2,4096,0.0046875
64,768,2,65536,0.0
64,768,2,1048576,0.0
64,768,4,256,0.9871323529411765
64,768,4,4096,0.77625
64,768,4,65536,0.06
64,768,4,1048576,0.0
64,768,64,256,0.9990625
64,768,64,4096,0.981875
64,768,64,65536,0.7382015306122449
64,768,64,1048576,0.034027777777777775
64,784,1,256,0.0009014423076923077
64,784,1,4096,0.0
64,784,1,65536,0.0
64,784,1,1048576,0.0
64,784,2,256,0.43535539215686275
64,784,2,4096,0.0096875
64,784,2,65536,0.0
64,784,2,1048576,0.0
64,784,4,256,0.9905024509803921
64,784,4,4096,0.8246875
64,784,4,65536,0.100625
64,784,4,1048576,0.0
64,784,64,256,0.9996875
64,784,64,4096,0.9834375
64,784,64,65536,0.7748724489795918
64,784,64,1048576,0.05659722222222222
64,800,1,256,0.0
64,800,1,4096,0.0
64,800,1,65536,0.0
64,800,1,1048576,0.0
64,800,2,256,0.4577205882352941
64,800,2,4096,0.0115625
64,800,2,65536,0.0
64,800,2,1048576,0.0
64,800,4,256,0.9905024509803921
64,800,4,4096,0.8553125
64,800,4,65536,0.1290625
64,800,4,1048576,0.0
64,800,64,256,0.9984375
64,800,64,4096,0.9878125
64,800,64,65536,0.8153698979591837
64,800,64,1048576,0.09270833333333334
64,816,1,256,0.00030048076923076925
64,816,1,4096,0.0
64,816,1,65536,0.0
64,816,1,1048576,0.0
64,816,2,256,0.5039828431372549
64,816,2,4096,0.015
64,816,2,65536,0.0
64,816,2,1048576,0.0
64,816,4,256,0.9892769607843137
64,816,4,4096,0.863125
64,816,4,65536,0.176875
64,816,4,1048576,0.0
64,816,64,256,0.99875
64,816,64,4096,0.9896875
64,816,64,65536,0.8434311224489796
64,816,64,1048576,0.11354166666666667
64,832,1,256,0.0018028846153846155
64,832,1,4096,0.0
64,832,1,65536,0.0
64,832,1,1048576,0.0
64,832,2,256,0.5297181372549019
64,832,2,4096,0.023125
64,832,2,65536,0.0
64,832,2,1048576,0.0
64,832,4,256,0.9950980392156863
64,832,4,4096,0.8975
64,832,4,65536,0.2409375
64,832,4,1048576,0.0
64,832,64,256,0.99875
64,832,64,4096,0.991875
64,832,64,65536,0.8683035714285714
64,832,64,1048576,0.1701388888888889
64,848,1,256,0.002403846153846154
64,848,1,4096,0.0
64,848,1,65536,0.0
64,848,1,1048576,0.0
64,848,2,256,0.5621936274509803
64,848,2,4096,0.030625
64,848,2,65536,0.0
64,848,2,1048576,0.0
64,848,4,256,0.9957107843137255
64,848,4,4096,0.9046875
64,848,4,65536,0.2784375
64,848,4,1048576,0.0
64,848,64,256,0.9996875
64,848,64,4096,0.993125
64,848,64,65536,0.8893494897959183
64,848,64,1048576,0.22152777777777777
64,864,1,256,0.0030048076923076925
64,864,1,4096,0.0
64,864,1,65536,0.0
64,864,1,1048576,0.0
64,864,2,256,0.5876225490196079
64,864,2,4096,0.044375
64,864,2,65536,0.0
64,864,2,1048576,0.0
64,864,4,256,0.9950980392156863
64,864,4,4096,0.91875
64,864,4,65536,0.359375
64,864,4,1048576,0.0
64,864,64,256,0.999375
64,864,64,4096,0.99375
64,864,64,65536,0.9084821428571429
64,864,64,1048576,0.2815972222222222
64,880,1,256,0.003605769230769231
64,880,1,4096,0.0
64,880,1,65536,0.0
64,880,1,1048576,0.0
64,880,2,256,0.6124387254901961
64,880,2,4096,0.056875
64,880,2,65536,0.0
64,880,2,1048576,0.0
64,880,4,256,0.9966299019607843
64,880,4,4096,0.9425
64,880,4,65536,0.42125
64,880,4,1048576,0.0009765625
64,880,64,256,0.9996875
64,880,64,4096,0.9934375
64,880,64,65536,0.9266581632653061
64,880,64,1048576,0.33819444444444446
64,896,1,256,0.004206730769230769
64,896,1,4096,0.0
64,896,1,65536,0.0
64,896,1,1048576,0.0
64,896,2,256,0.6455269607843137
64,896,2,4096,0.0784375
64,896,2,65536,0.0
64,896,2,1048576,0.0
64,896,4,256,0.9963235294117647
64,896,4,4096,0.9478125
64,896,4,65536,0.4575
64,896,4,1048576,0.0013020833333333333
64,896,64,256,1.0
64,896,64,4096,0.99375
64,896,64,65536,0.9397321428571429
64,896,64,1048576,0.4152777777777778
64,912,1,256,0.006310096153846154
64,912,1,4096,0.0
64,912,1,65536,0.0
64,912,1,1048576,0.0
64,912,2,256,0.6703431372549019
64,912,2,4096,0.0940625
64,912,2,65536,0.0
64,912,2,1048576,0.0
64,912,4,256,0.9969362745098039
64,912,4,4096,0.9534375
64,912,4,65536,0.5209375
64,912,4,1048576,0.004231770833333333
64,912,64,256,1.0
64,912,64,4096,0.9965625
64,912,64,65536,0.9448341836734694
64,912,64,1048576,0.4739583333333333
64,928,1,256,0.006911057692307692
64,928,1,4096,0.0
64,928,1,65536,0.0
64,928,1,1048576,0.0
